Path,Severity
good_level_0/0615.JPG,0.0
good_level_0/0994.JPG,0.0
good_level_0/0100.JPG,0.0
good_level_0/0514.JPG,0.0
good_level_0/0654.JPG,0.0
good_level_0/0518.JPG,0.0
good_level_0/0751.JPG,0.0
good_level_0/0764.JPG,0.0
good_level_0/0469.JPG,0.0
good_level_0/0484.JPG,0.0
good_level_0/0552.JPG,0.0
good_level_0/0377.JPG,0.0
good_level_0/0483.JPG,0.0
good_level_0/0026.JPG,0.0
good_level_0/0755.JPG,0.0
good_level_0/0046.JPG,0.0
good_level_0/0619.JPG,0.0
good_level_0/0170.JPG,0.0
good_level_0/0479.JPG,0.0
good_level_0/0800.JPG,0.0
good_level_0/0016.JPG,0.0
good_level_0/0971.JPG,0.0
good_level_0/0027.JPG,0.0
good_level_0/0989.JPG,0.0
good_level_0/0957.JPG,0.0
good_level_0/0303.JPG,0.0
good_level_0/0684.JPG,0.0
good_level_0/0974.JPG,0.0
good_level_0/0629.JPG,0.0
good_level_0/0779.JPG,0.0
good_level_0/0011.JPG,0.0
good_level_0/0394.JPG,0.0
good_level_0/0107.JPG,0.0
good_level_0/0286.JPG,0.0
good_level_0/0174.JPG,0.0
good_level_0/0659.JPG,0.0
good_level_0/0952.JPG,0.0
good_level_0/0797.JPG,0.0
good_level_0/0306.JPG,0.0
good_level_0/0196.JPG,0.0
good_level_0/0525.JPG,0.0
good_level_0/0940.JPG,0.0
good_level_0/0423.JPG,0.0
good_level_0/0172.JPG,0.0
good_level_0/0900.JPG,0.0
good_level_0/0688.JPG,0.0
good_level_0/0488.JPG,0.0
good_level_0/0674.JPG,0.0
good_level_0/0705.JPG,0.0
good_level_0/0648.JPG,0.0
good_level_0/0400.JPG,0.0
good_level_0/0768.JPG,0.0
good_level_0/0168.JPG,0.0
good_level_0/0617.JPG,0.0
good_level_0/0725.JPG,0.0
good_level_0/0297.JPG,0.0
good_level_0/0964.JPG,0.0
good_level_0/0024.JPG,0.0
good_level_0/0920.JPG,0.0
good_level_0/0333.JPG,0.0
good_level_0/0261.JPG,0.0
good_level_0/0935.JPG,0.0
good_level_0/0569.JPG,0.0
good_level_0/1000.JPG,0.0
good_level_0/0402.JPG,0.0
good_level_0/0694.JPG,0.0
good_level_0/0869.JPG,0.0
good_level_0/0871.JPG,0.0
good_level_0/0631.JPG,0.0
good_level_0/0690.JPG,0.0
good_level_0/0844.JPG,0.0
good_level_0/0490.JPG,0.0
good_level_0/0685.JPG,0.0
good_level_0/0427.JPG,0.0
good_level_0/0214.JPG,0.0
good_level_0/0178.JPG,0.0
good_level_0/0796.JPG,0.0
good_level_0/0457.JPG,0.0
good_level_0/0159.JPG,0.0
