Path,Severity,Anomaly Score
level_0_test/bichon_frise/n143403.jpg,0,
level_0_test/bichon_frise/n143404.jpg,0,
level_0_test/bichon_frise/n143405.jpg,0,
level_0_test/bichon_frise/n143409.jpg,0,
level_0_test/bichon_frise/n143413.jpeg,0,
level_0_test/bichon_frise/n143414.jpeg,0,
level_0_test/bichon_frise/n143416.jpeg,0,
level_0_test/bichon_frise/n143423.jpg,0,
level_0_test/bichon_frise/n143429.jpeg,0,
level_0_test/bichon_frise/n143431.jpeg,0,
level_0_test/bichon_frise/n143433.jpeg,0,
level_0_test/bichon_frise/n143437.jpg,0,
level_0_test/bichon_frise/n143440.jpg,0,
level_0_test/bichon_frise/n143442.jpg,0,
level_0_test/bichon_frise/n143443.jpeg,0,
level_0_test/bichon_frise/n143444.jpeg,0,
level_0_test/bichon_frise/n143446.jpeg,0,
level_0_test/bichon_frise/n143449.jpg,0,
level_0_test/bichon_frise/n143450.jpg,0,
level_0_test/bichon_frise/n143452.jpg,0,
level_0_test/bichon_frise/n143453.jpg,0,
level_0_test/bichon_frise/n143454.jpg,0,
level_0_test/bichon_frise/n143457.jpeg,0,
level_0_test/bichon_frise/n143462.jpeg,0,
level_0_test/bichon_frise/n143463.jpeg,0,
level_0_test/bichon_frise/n143464.jpg,0,
level_0_test/bichon_frise/n143466.jpg,0,
level_0_test/bichon_frise/n143473.jpeg,0,
level_0_test/bichon_frise/n143475.jpg,0,
level_0_test/bichon_frise/n143476.jpg,0,
level_0_test/bichon_frise/n143478.jpg,0,
level_0_test/bichon_frise/n143479.jpg,0,
level_0_test/bichon_frise/n143483.jpeg,0,
level_0_test/bichon_frise/n143492.jpeg,0,
level_0_test/bichon_frise/n143494.jpg,0,
level_0_test/bichon_frise/n143495.jpg,0,
level_0_test/bichon_frise/n143499.jpg,0,
level_0_test/bichon_frise/n143500.jpg,0,
level_0_test/bichon_frise/n143508.jpg,0,
level_0_test/bichon_frise/n143511.jpg,0,
level_0_test/bichon_frise/n143512.jpg,0,
