Path,Severity,Anomaly Score
level_0_test/labrador_retriever/n150894.jpg,0,
level_0_test/labrador_retriever/n150895.jpg,0,
level_0_test/labrador_retriever/n150897.jpg,0,
level_0_test/labrador_retriever/n150898.jpg,0,
level_0_test/labrador_retriever/n150900.jpg,0,
level_0_test/labrador_retriever/n150911.jpg,0,
level_0_test/labrador_retriever/n150912.jpg,0,
level_0_test/labrador_retriever/n150913.jpg,0,
level_0_test/labrador_retriever/n150916.jpg,0,
level_0_test/labrador_retriever/n150918.jpg,0,
level_0_test/labrador_retriever/n150926.jpg,0,
level_0_test/labrador_retriever/n150929.jpg,0,
level_0_test/labrador_retriever/n150930.jpg,0,
level_0_test/labrador_retriever/n150933.jpg,0,
level_0_test/labrador_retriever/n150935.jpg,0,
level_0_test/labrador_retriever/n150937.jpg,0,
level_0_test/labrador_retriever/n150938.jpg,0,
level_0_test/labrador_retriever/n150939.jpg,0,
level_0_test/labrador_retriever/n150942.jpg,0,
level_0_test/labrador_retriever/n150943.jpg,0,
level_0_test/labrador_retriever/n150945.jpg,0,
level_0_test/labrador_retriever/n150959.jpg,0,
level_0_test/labrador_retriever/n150965.jpg,0,
level_0_test/labrador_retriever/n150967.jpg,0,
level_0_test/labrador_retriever/n150969.jpg,0,
level_0_test/labrador_retriever/n150971.jpg,0,
level_0_test/labrador_retriever/n150975.jpg,0,
level_0_test/labrador_retriever/n150976.jpg,0,
level_0_test/labrador_retriever/n150977.jpg,0,
level_0_test/labrador_retriever/n150980.jpg,0,
level_0_test/labrador_retriever/n150981.jpg,0,
level_0_test/labrador_retriever/n150982.jpg,0,
level_0_test/labrador_retriever/n150988.jpg,0,
level_0_test/labrador_retriever/n150991.jpg,0,
level_0_test/labrador_retriever/n151001.jpg,0,
level_0_test/labrador_retriever/n151005.jpg,0,
level_0_test/labrador_retriever/n151009.jpg,0,
level_0_test/labrador_retriever/n151010.jpg,0,
level_0_test/labrador_retriever/n151012.jpg,0,
level_0_test/labrador_retriever/n151013.jpg,0,
level_0_test/labrador_retriever/n151015.jpg,0,
level_0_test/labrador_retriever/n151020.jpg,0,
level_0_test/labrador_retriever/n151022.jpg,0,
level_0_test/labrador_retriever/n151026.jpg,0,
level_0_test/labrador_retriever/n151040.jpg,0,
level_0_test/labrador_retriever/n151041.jpg,0,
level_0_test/labrador_retriever/n151047.jpg,0,
level_0_test/labrador_retriever/n151049.jpg,0,
level_0_test/labrador_retriever/n151053.jpg,0,
level_0_test/labrador_retriever/n151054.jpg,0,
level_0_test/labrador_retriever/n151056.jpeg,0,
level_0_test/labrador_retriever/n151071.jpg,0,
level_0_test/labrador_retriever/n151072.jpg,0,
level_0_test/labrador_retriever/n151073.jpeg,0,
level_0_test/labrador_retriever/n151076.jpg,0,
level_0_test/labrador_retriever/n151082.jpg,0,
level_0_test/labrador_retriever/n151086.jpeg,0,
level_0_test/labrador_retriever/n151090.jpg,0,
level_0_test/labrador_retriever/n151092.jpg,0,
level_0_test/labrador_retriever/n151101.jpeg,0,
level_0_test/labrador_retriever/n151102.jpeg,0,
level_0_test/labrador_retriever/n151111.jpg,0,
level_0_test/labrador_retriever/n151123.jpg,0,
level_0_test/labrador_retriever/n151124.jpg,0,
level_0_test/labrador_retriever/n151125.jpg,0,
level_0_test/labrador_retriever/n151136.jpeg,0,
level_0_test/labrador_retriever/n151140.jpg,0,
level_0_test/labrador_retriever/n151143.jpeg,0,
