Path,Severity
good_level_0/028.png,0.0
good_level_0/034.png,0.0
good_level_0/021.png,0.0
good_level_0/025.png,0.0
good_level_0/005.png,0.0
good_level_0/038.png,0.0
good_level_0/037.png,0.0
good_level_0/048.png,0.0
good_level_0/045.png,0.0
good_level_0/057.png,0.0
good_level_0/053.png,0.0
good_level_0/013.png,0.0
good_level_0/051.png,0.0
good_level_0/008.png,0.0
good_level_0/001.png,0.0
good_level_0/040.png,0.0
good_level_0/011.png,0.0
good_level_0/033.png,0.0
good_level_0/004.png,0.0
good_level_0/043.png,0.0
good_level_0/015.png,0.0
good_level_0/039.png,0.0
good_level_0/027.png,0.0
good_level_0/044.png,0.0
good_level_0/000.png,0.0
good_level_0/010.png,0.0
good_level_0/052.png,0.0
good_level_0/030.png,0.0
good_level_0/050.png,0.0
good_level_0/032.png,0.0
good_level_0/042.png,0.0
good_level_0/023.png,0.0
good_level_0/002.png,0.0
good_level_0/029.png,0.0
good_level_0/055.png,0.0
good_level_0/046.png,0.0
good_level_0/056.png,0.0
good_level_0/017.png,0.0
good_level_0/016.png,0.0
good_level_0/012.png,0.0
good_level_0/006.png,0.0
good_level_0/035.png,0.0
good_level_0/026.png,0.0
good_level_0/020.png,0.0
good_level_0/014.png,0.0
good_level_0/049.png,0.0
good_level_0/024.png,0.0
good_level_0/036.png,0.0
good_level_0/007.png,0.0
good_level_0/009.png,0.0
good_level_0/054.png,0.0
good_level_0/018.png,0.0
good_level_0/031.png,0.0
good_level_0/022.png,0.0
good_level_0/019.png,0.0
good_level_0/003.png,0.0
good_level_0/041.png,0.0
good_level_0/047.png,0.0
poke_insulation_level_1/002.png,1.0
poke_insulation_level_1/000.png,1.0
bent_wire_level_1/007.png,1.0
bent_wire_level_1/012.png,1.0
bent_wire_level_1/003.png,1.0
bent_wire_level_1/006.png,1.0
bent_wire_level_1/011.png,1.0
poke_insulation_level_1/004.png,1.0
bent_wire_level_1/009.png,1.0
poke_insulation_level_1/005.png,1.0
poke_insulation_level_1/009.png,1.0
poke_insulation_level_1/001.png,1.0
bent_wire_level_1/001.png,1.0
bent_wire_level_1/005.png,1.0
bent_wire_level_1/004.png,1.0
bent_wire_level_1/002.png,1.0
bent_wire_level_1/010.png,1.0
bent_wire_level_1/000.png,1.0
poke_insulation_level_1/008.png,1.0
bent_wire_level_1/008.png,1.0
poke_insulation_level_1/007.png,1.0
poke_insulation_level_1/003.png,1.0
poke_insulation_level_1/006.png,1.0
missing_wire_level_2/006.png,2.0
missing_wire_level_2/005.png,2.0
missing_wire_level_2/004.png,2.0
missing_wire_level_2/003.png,2.0
missing_wire_level_2/009.png,2.0
missing_wire_level_2/007.png,2.0
missing_wire_level_2/001.png,2.0
missing_wire_level_2/008.png,2.0
missing_wire_level_2/000.png,2.0
missing_cable_level_2/000.png,2.0
missing_wire_level_2/002.png,2.0
missing_cable_level_2/009.png,2.0
missing_cable_level_2/003.png,2.0
missing_cable_level_2/011.png,2.0
missing_cable_level_2/006.png,2.0
missing_cable_level_2/007.png,2.0
missing_cable_level_2/008.png,2.0
missing_cable_level_2/005.png,2.0
missing_cable_level_2/004.png,2.0
missing_cable_level_2/002.png,2.0
missing_cable_level_2/010.png,2.0
missing_cable_level_2/001.png,2.0
combined_level_3/009.png,3.0
combined_level_3/003.png,3.0
combined_level_3/006.png,3.0
combined_level_3/001.png,3.0
combined_level_3/004.png,3.0
combined_level_3/005.png,3.0
combined_level_3/002.png,3.0
combined_level_3/010.png,3.0
combined_level_3/000.png,3.0
combined_level_3/008.png,3.0
combined_level_3/007.png,3.0
